"Lat Ctr","U (m/s)","N","Err(U) m/s","Lat Graph","Porco et al. (2002)"
,,,,,"A. Vasavada"
-61.5,8.34483,29,3.14275,-64.60172732365
-61.4,7.06897,29,2.2824,-64.50931417048
-61.3,6.37931,29,2.44093,-64.416867289562
-61.2,5.82143,28,2.46537,-64.324386580517
-61.1,4.71429,28,2.20869,-64.231871943188
-61,3.76923,26,2.06509,-64.13932327764
-60.9,3.86364,22,1.90976,-64.046740484156
-60.8,3.29167,24,2.21613,-63.954123463245
-60.7,3.20833,24,2.39527,-63.861472115641
-60.6,3.32,25,2.51197,-63.768786342303
-60.5,3.15385,26,2.37811,-63.676066044417
-60.4,3.15385,26,2.42804,-63.583311123398
-60.3,2.96154,26,2.27122,-63.490521480894
-60.2,3,27,2.32048,-63.397697018781
-60.1,2.85185,27,2.17863,-63.304837639169
-60,2.48148,27,1.90889,-63.211943244404
-59.9,2.83333,24,1.73623,-63.119013737067
-59.8,2.53846,26,1.81617,-63.026049019975
-59.7,2.92308,26,1.91673,-62.933048996185
-59.6,2.96552,29,2.04385,-62.840013568995
-59.5,3.58621,29,1.68008,-62.746942641943
-59.4,4.2069,29,1.7192,-62.653836118811
-59.3,5,29,1.75255,-62.560693903625
-59.2,5.68966,29,1.58347,-62.467515900656
-59.1,6.24138,29,1.68301,-62.374302014425
-59,7,29,1.98206,-62.281052149699
-58.9,7.65517,29,2.05767,-62.187766211497
-58.8,8.68966,29,2.13982,-62.09444410509
-58.7,9.48276,29,2.50172,-62.001085736
-58.6,10.2759,29,2.28186,-61.907691010007
-58.5,11.3448,29,2.70285,-61.814259833146
-58.4,12.3793,29,2.73096,-61.720792111708
-58.3,13.2069,29,2.90786,-61.627287752245
-58.2,14.3448,29,3.05048,-61.53374666157
-58.1,15.6897,29,2.80438,-61.440168746757
-58,16.8966,29,2.84536,-61.346553915144
-57.9,18.1724,29,3.2079,-61.252902074337
-57.8,19,29,3.29502,-61.159213132204
-57.7,19.931,29,3.35869,-61.065486996885
-57.6,21.1724,29,3.4024,-60.971723576789
-57.5,22,29,3.0706,-60.877922780596
-57.4,21.931,29,3.22857,-60.78408451726
-57.3,20.931,29,3.91819,-60.690208696008
-57.2,18.4483,29,6.12131,-60.596295226343
-57.1,16.2069,29,6.59209,-60.502344018048
-57,15.5,28,5.19615,-60.408354981184
-56.9,12.3448,29,5.4725,-60.314328026092
-56.8,11,28,4.89898,-60.220263063396
-56.7,8.86207,29,4.71869,-60.126160004004
-56.6,7.13793,29,3.62259,-60.032018759109
-56.5,5.13793,29,2.26344,-59.937839240193
-56.4,3.89655,29,2.11026,-59.843621359025
-56.3,3.85714,28,1.9947,-59.749365027665
-56.2,3.59259,27,1.7378,-59.655070158464
-56.1,3,27,1.6641,-59.560736664068
-56,2.92,25,1.57903,-59.466364457417
-55.9,2.04,25,1.54056,-59.37195345175
-55.8,1.6087,23,1.4058,-59.277503560602
-55.7,1.34783,23,1.5553,-59.183014697809
-55.6,0.9,20,1.37267,-59.088486777509
-55.5,0.375,16,1.5864,-58.993919714143
-55.4,-0.4,20,1.72901,-58.899313422457
-55.3,-0.76,25,1.45144,-58.804667817505
-55.2,-0.923077,26,1.32433,-58.709982814647
-55.1,-1.75,24,1.67462,-58.615258329555
-55,-1.83333,24,1.73623,-58.520494278213
-54.9,-2.86957,23,1.17954,-58.425690576915
-54.8,-3,24,1.17954,-58.330847142275
-54.7,-3.23077,26,1.39449,-58.23596389122
-54.6,-3.46154,26,1.74885,-58.141040740996
-54.5,-3.92,25,1.77764,-58.046077609171
-54.4,-4.08,25,1.57903,-57.951074413634
-54.3,-4.51852,27,1.71801,-57.856031072595
-54.2,-4.5,28,1.68874,-57.760947504594
-54.1,-4.42857,28,1.83442,-57.665823628493
-54,-4.68966,29,1.8728,-57.570659363486
-53.9,-4.96552,29,1.89892,-57.475454629096
-53.8,-4.89655,29,2.11026,-57.380209345179
-53.7,-5.28571,28,2.12319,-57.284923431925
-53.6,-5.24138,29,2.23055,-57.189596809857
-53.5,-5.51724,29,2.4293,-57.09422939984
-53.4,-5.7931,29,2.16101,-56.998821123073
-53.3,-5.65517,29,2.56732,-56.903371901099
-53.2,-5.85714,28,2.82468,-56.807881655803
-53.1,-5.77778,27,2.56205,-56.712350309414
-53,-5.7037,27,2.64306,-56.616777784507
-52.9,-5.71429,28,2.53651,-56.521164004006
-52.8,-5.92857,28,2.27594,-56.425508891183
-52.7,-5.78571,28,2.20029,-56.329812369662
-52.6,-5.85714,28,2.23961,-56.234074363421
-52.5,-5.64286,28,2.31283,-56.138294796793
-52.4,-5.86207,29,2.19942,-56.042473594466
-52.3,-5.65517,29,2.33415,-55.946610681488
-52.2,-5.44828,29,1.9926,-55.850705983268
-52.1,-5.37931,29,2.14499,-55.754759425576
-52,-5.7037,27,2.58419,-55.658770934546
-51.9,-5.71429,28,3.29823,-55.562740436678
-51.8,-6.21429,28,6.74596,-55.466667858841
-51.7,-7.32143,28,8.45491,-55.370553128271
-51.6,-8.30769,26,8.58729,-55.274396172578
-51.5,-8.95833,24,9.16268,-55.178196919741
-51.4,-6.23077,26,7.52227,-55.081955298119
-51.3,-4.96,25,7.3228,-54.985671236444
-51.2,-4.22727,22,7.06387,-54.889344663828
-51.1,-2.28571,21,5.95099,-54.792975509763
-51,-1,19,4.28174,-54.696563704125
-50.9,1.05263,19,3.73383,-54.600109177171
-50.8,1.36,25,3.40196,-54.503611859546
-50.7,3.21739,23,2.99934,-54.407071682282
-50.6,6.16,25,6.78651,-54.310488576803
-50.5,7.21429,28,6.8926,-54.213862474922
-50.4,7.72414,29,5.63723,-54.117193308845
-50.3,8.62069,29,5.54471,-54.020481011176
-50.2,11,29,4.34248,-53.923725514914
-50.1,13.1379,29,6.73331,-53.826926753458
-50,16.2414,29,9.08946,-53.730084660607
-49.9,19.3448,29,9.78802,-53.633199170564
-49.8,19.3929,28,8.49549,-53.536270217937
-49.7,19.8571,28,7.26082,-53.439297737739
-49.6,20.8966,29,8.00154,-53.342281665392
-49.5,20.5862,29,11.8065,-53.24522193673
-49.4,23.6897,29,11.3613,-53.148118487996
-49.3,31.0357,28,15.5623,-53.050971255852
-49.2,31.7241,29,13.2123,-52.95378017737
-49.1,34.2069,29,8.69474,-52.856545190047
-49,36.7586,29,10.9141,-52.759266231793
-48.9,35.5172,29,9.14026,-52.661943240945
-48.8,35.7241,29,11.9699,-52.564576156262
-48.7,37.931,29,8.81529,-52.467164916927
-48.6,35.3103,29,15.6139,-52.369709462554
-48.5,36.069,29,10.6064,-52.272209733184
-48.4,37.2759,29,8.11919,-52.17466566929
-48.3,36.6552,29,7.65915,-52.077077211779
-48.2,32.6552,29,10.7247,-51.979444301993
-48.1,31.1034,29,10.1817,-51.88176688171
-48,28.7586,29,9.57174,-51.78404489315
-47.9,26.5862,29,10.2138,-51.686278278971
-47.8,24.7241,29,9.00356,-51.588466982277
-47.7,22.4483,29,8.86239,-51.490610946615
-47.6,19.8276,29,8.39247,-51.39271011598
-47.5,17.5172,29,7.00826,-51.294764434815
-47.4,15.4643,28,5.43979,-51.196773848014
-47.3,13.2414,29,5.18001,-51.098738300926
-47.2,11.5517,29,4.44479,-51.000657739352
-47.1,10.3793,29,3.57984,-50.902532109551
-47,9.06897,29,3.0698,-50.80436135824
-46.9,8.06897,29,2.69829,-50.706145432598
-46.8,6.72414,29,2.08561,-50.607884280266
-46.7,5.51724,29,1.84431,-50.509577849348
-46.6,4.37931,29,2.38168,-50.411226088417
-46.5,3.65517,29,2.12596,-50.312828946514
-46.4,3.13636,22,2.07698,-50.214386373149
-46.3,2.41176,17,2.15229,-50.115898318306
-46.2,0.631579,19,2.11373,-50.017364732444
-46.1,-0.777778,18,2.0738,-49.918785566495
-46,-2.11111,18,1.74521,-49.820160771873
-45.9,-2.66667,21,0.966092,-49.721490300471
-45.8,-2.88462,26,1.27521,-49.622774104664
-45.7,-3.03704,27,1.01835,-49.524012137312
-45.6,-3.71429,28,1.65232,-49.425204351761
-45.5,-3.93103,29,1.83091,-49.326350701845
-45.4,-4.58621,29,2.16329,-49.22745114189
-45.3,-5.82759,29,2.17237,-49.12850562671
-45.2,-6.65517,29,2.36456,-49.029514111618
-45.1,-7.51724,29,2.13174,-48.930476552419
-45,-8.27586,29,2.01595,-48.831392905421
-44.9,-9.37931,29,2.04265,-48.732263127428
-44.8,-9.86207,29,2.06543,-48.633087175746
-44.7,-11.0345,29,1.78251,-48.533865008189
-44.6,-11.7241,29,1.92533,-48.434596583074
-44.5,-12.069,29,2.03419,-48.335281859226
-44.4,-12.6897,29,2.2851,-48.235920795982
-44.3,-12.6207,29,2.82102,-48.136513353188
-44.2,-13.1034,29,3.05129,-48.037059491208
-44.1,-13.0345,29,3.72715,-47.937559170918
-44,-12.8276,29,3.74232,-47.838012353715
-43.9,-12.5517,29,4.00523,-47.738419001515
-43.8,-13.2069,29,6.06147,-47.638779076754
-43.7,-13.7931,29,6.61912,-47.539092542395
-43.6,-12.5517,29,5.98562,-47.439359361926
-43.5,-12.4828,29,5.73598,-47.339579499361
-43.4,-12.5862,29,5.96728,-47.239752919245
-43.3,-11.8621,29,5.71792,-47.139879586657
-43.2,-10.9655,29,5.96108,-47.039959467206
-43.1,-9,29,5.33185,-46.939992527039
-43,-8.17857,28,5.36141,-46.839978732841
-42.9,-7.27586,29,4.84692,-46.739918051836
-42.8,-5.21429,28,3.80406,-46.639810451789
-42.7,-4.53846,26,3.77604,-46.53965590101
-42.6,-3.86364,22,4.15527,-46.439454368354
-42.5,-0.0416667,24,5.40112,-46.339205823223
-42.4,1.88,25,5.95343,-46.23891023557
-42.3,3.79167,24,6.67233,-46.138567575898
-42.2,4.70833,24,6.70807,-46.038177815264
-42.1,9.16,25,9.76251,-45.937740925282
-42,10.3846,26,9.73274,-45.83725687812
-41.9,10.6071,28,9.65838,-45.736725646509
-41.8,13.2963,27,9.54671,-45.636147203739
-41.7,16.6207,29,11.6079,-45.535521523663
-41.6,18.3103,29,11.2824,-45.434848580702
-41.5,18.069,29,10.7601,-45.33412834984
-41.4,17.4483,29,9.08526,-45.233360806633
-41.3,17.1724,29,6.41465,-45.132545927208
-41.2,18.1034,29,5.16406,-45.031683688263
-41.1,19.1724,29,4.55968,-44.930774067073
-41,20,29,4.65986,-44.829817041488
-40.9,20.6552,29,3.60828,-44.728812589939
-40.8,21.931,29,2.59024,-44.627760691436
-40.7,23.2759,29,2.35882,-44.526661325571
-40.6,24.0345,29,1.65794,-44.425514472521
-40.5,25.0345,29,2.0086,-44.324320113051
-40.4,26,29,2.01778,-44.223078228514
-40.3,27.6552,29,1.95075,-44.12178880085
-40.2,28.8966,29,1.98827,-44.020451812595
-40.1,31.2414,29,2.24651,-43.919067246877
-40,32.8276,29,2.52231,-43.817635087421
-39.9,35.1034,29,2.04144,-43.716155318549
-39.8,36.931,29,1.94442,-43.614627925183
-39.7,39.3103,29,1.69249,-43.513052892847
-39.6,40.6897,29,2.07198,-43.411430207667
-39.5,41.6552,29,1.2894,-43.309759856377
-39.4,42.5172,29,1.82484,-43.208041826315
-39.3,42.6207,29,1.9895,-43.10627610543
-39.2,42.5172,29,1.99322,-43.004462682282
-39.1,41.4828,29,2.47301,-42.902601546044
-39,39.4828,29,3.08939,-42.800692686502
-38.9,37.6897,29,3.00123,-42.69873609406
-38.8,35.7241,29,2.88959,-42.59673175974
-38.7,33.8276,29,2.72644,-42.494679675183
-38.6,31.8276,29,2.9649,-42.392579832654
-38.5,29.8276,29,2.57833,-42.290432225039
-38.4,27.7241,29,1.84964,-42.188236845854
-38.3,25.8276,29,1.7742,-42.085993689238
-38.2,23.7586,29,2.94782,-41.983702749961
-38.1,20.931,29,4.09644,-41.881364023424
-38,19.0345,29,4.41978,-41.778977505662
-37.9,18.0345,29,4.26349,-41.676543193342
-37.8,16.5517,29,3.90591,-41.574061083769
-37.7,15.2759,29,3.58466,-41.471531174887
-37.6,14.069,29,3.39044,-41.368953465278
-37.5,13.1379,29,3.05572,-41.266327954166
-37.4,12.5172,29,2.79822,-41.16365464142
-37.3,10.5862,29,2.50025,-41.060933527552
-37.2,9.96552,29,2.16272,-40.958164613723
-37.1,8.62069,29,2.45552,-40.855347901742
-37,7.27586,29,2.6172,-40.752483394067
-36.9,5.2069,29,2.25799,-40.649571093809
-36.8,4.35714,28,2.36039,-40.546611004734
-36.7,3.875,24,2.13282,-40.443603131262
-36.6,3.125,24,1.9407,-40.34054747847
-36.5,2.63636,22,1.70561,-40.237444052095
-36.4,2,17,2.80624,-40.134292858533
-36.3,-0.7,20,4.79144,-40.031093904845
-36.2,-2.71429,21,5.30229,-39.927847198752
-36.1,-5.33333,21,7.57848,-39.824552748644
-36,-6.54545,22,9.17412,-39.721210563577
-35.9,-7.43478,23,9.04447,-39.617820653274
-35.8,-7.95652,23,9.61759,-39.514383028131
-35.7,-7.95833,24,9.90599,-39.410897699214
-35.6,-8.31818,22,9.35738,-39.307364678265
-35.5,-8.36364,22,8.4377,-39.203783977699
-35.4,-7.90476,21,6.93473,-39.100155610609
-35.3,-6.17391,23,6.11743,-38.996479590766
-35.2,-6.05,20,5.86223,-38.892755932622
-35.1,-5.15789,19,5.24153,-38.788984651308
-35,-3.85714,21,5.12138,-38.685165762641
-34.9,-2.59091,22,4.48977,-38.581299283121
-34.8,-1.42857,21,4.16619,-38.477385229934
-34.7,0.222222,18,4.19461,-38.373423620955
-34.6,2.47368,19,3.04354,-38.269414474747
-34.5,3.34783,23,2.55145,-38.165357810565
-34.4,4.73077,26,2.76489,-38.061253648354
-34.3,6.39286,28,3.31483,-37.957102008754
-34.2,8.72414,29,4.36624,-37.852902913102
-34.1,10.7931,29,6.30974,-37.748656383428
-34,14.4138,29,7.96652,-37.644362442461
-33.9,16.7931,29,10.0441,-37.540021113632
-33.8,20.9643,28,10.772,-37.43563242107
-33.7,23.4286,28,12.0475,-37.331196389608
-33.6,25.8966,29,13.2836,-37.226713044782
