"Pc_Latitude","Pg_Latitude","Longitude","u","v","correl"
-42.02092,-45.85849,189.51755,19.86775,0,0.61851
-42.00433,-45.84182,189.53423,19.04526,-1.11433,0.62023
-42.00433,-45.84182,171.53255,19.04526,-1.11433,0.65126
-42.00433,-45.84182,161.86499,2.48416,-1.11433,0.6621
-42.00027,-45.83773,161.92249,-2.48564,0,0.75803
-41.98775,-45.82515,186.51727,19.87888,0,0.60853
-41.97116,-45.80848,189.53423,19.05593,-1.11438,0.61937
-41.97116,-45.80848,171.53255,19.05593,-1.11438,0.64601
-41.97116,-45.80848,166.49875,20.71296,1.11438,0.72101
-41.97116,-45.80848,184.00037,20.71296,1.11438,0.5981
-41.938,-45.77514,189.53423,19.06658,-1.11442,0.61509
-41.938,-45.77514,171.53255,19.06658,-1.11442,0.63358
-41.92564,-45.76271,172.69898,18.66578,1.67253,0.6558
-41.90484,-45.7418,189.51755,19.90668,-1.11446,0.60907
-41.90484,-45.7418,171.51588,19.90668,-1.11446,0.62065
-41.90484,-45.7418,186.53394,19.07724,-1.11446,0.60979
-41.8759,-45.7127,208.42895,4.98171,1.67263,0.53652
-41.8759,-45.7127,190.62648,19.92684,1.67263,0.59035
-41.8759,-45.7127,173.12404,19.92684,1.67263,0.6012
-41.8759,-45.7127,161.82247,2.49086,1.67263,0.73768
-41.87169,-45.70847,189.51755,19.91779,-1.11451,0.60744
-41.87169,-45.70847,171.51588,19.91779,-1.11451,0.61198
-41.87169,-45.70847,166.49875,20.74769,1.11451,0.75751
-41.83854,-45.67513,189.51755,19.92889,-1.11455,0.61082
-41.83854,-45.67513,171.51588,19.92889,-1.11455,0.61053
-41.83854,-45.67513,166.48209,19.92889,-1.11455,0.61479
-41.82617,-45.66268,172.69898,18.69703,1.67273,0.70983
-41.82617,-45.66268,162.17252,2.49294,1.67273,0.70763
-41.80539,-45.64178,189.51755,19.93998,-1.11459,0.61765
-41.80539,-45.64178,171.51588,19.93998,-1.11459,0.61387
-41.80539,-45.64178,186.51727,19.93998,-1.11459,0.62278
-41.80539,-45.64178,184.01704,19.93998,-1.11459,0.61411
-41.80539,-45.64178,161.74831,8.30832,-1.11459,0.60599
-41.80131,-45.63768,161.79747,3.74097,0,0.71807
-41.77226,-45.60845,189.51755,19.95106,-1.11464,0.62543
-41.77226,-45.60845,171.51588,19.95106,-1.11464,0.61942
-41.77226,-45.60845,166.49875,20.78236,1.11464,0.78378
-41.7516,-45.58766,144.89513,3.74409,0,0.58056
-41.73913,-45.57511,189.50089,20.79389,-1.11468,0.63211
-41.73913,-45.57511,171.49921,20.79389,-1.11468,0.62574
-41.72675,-45.56266,172.67398,19.97676,1.67292,0.71096
-41.706,-45.54177,189.50089,20.80542,-1.11472,0.63844
-41.706,-45.54177,171.49921,20.80542,-1.11472,0.63186
-41.706,-45.54177,186.5006,20.80542,-1.11472,0.63558
-41.706,-45.54177,166.49875,20.80542,-1.11472,0.79454
-41.70191,-45.53765,161.79747,3.7472,0,0.69025
-41.67706,-45.51264,172.72399,17.4942,-1.67302,0.66122
-41.67287,-45.50843,189.48421,21.64962,-1.11477,0.63946
-41.67287,-45.50843,171.48254,21.64962,-1.11477,0.63325
-41.63976,-45.47509,171.48254,21.6616,-1.11481,0.63173
-41.62738,-45.46263,208.12891,20.00996,1.67312,0.54274
-41.62738,-45.46263,190.62648,20.00996,1.67312,0.60802
-41.62738,-45.46263,173.12404,20.00996,1.67312,0.59742
-41.62738,-45.46263,162.17252,2.50124,-1.67312,0.66708
-41.6232,-45.45842,189.46754,22.50095,0,0.63921
-41.60665,-45.44175,189.46754,22.50716,-1.11485,0.63457
-41.60665,-45.44175,171.46588,22.50716,-1.11485,0.62622
-41.60665,-45.44175,186.48393,21.67356,-1.11485,0.62991
-41.60665,-45.44175,166.48209,21.67356,-1.11485,0.772
-41.60665,-45.44175,183.9837,21.67356,-1.11485,0.61586
-41.60665,-45.44175,161.6983,10.83678,-1.11485,0.57319
-41.60665,-45.44175,166.46542,20.83996,-1.11485,0.596
-41.60255,-45.43762,161.79747,3.75342,0,0.64808
-41.57354,-45.40841,189.45087,23.35364,-1.1149,0.62397
-41.57354,-45.40841,171.4492,23.35364,-1.1149,0.61538
-41.54043,-45.37507,189.45087,23.36651,-1.11494,0.60865
-41.54043,-45.37507,171.4492,23.36651,-1.11494,0.60147
-41.52806,-45.3626,172.67398,20.04308,1.67331,0.58724
-41.52806,-45.3626,161.82247,2.50539,-1.67331,0.60714
-41.50734,-45.34173,189.45087,23.37937,-1.11498,0.59198
-41.50734,-45.34173,171.4492,23.37937,-1.11498,0.58746
-41.50734,-45.34173,186.46727,22.54439,-1.11498,0.61713
-41.50734,-45.34173,166.46541,22.54439,-1.11498,0.70566
-41.47425,-45.30839,189.45087,23.39222,-1.11502,0.5839
-41.47425,-45.30839,171.43254,24.22765,-1.11502,0.58098
-41.44116,-45.27505,189.45087,23.40506,-1.11507,0.58945
-41.44116,-45.27505,171.4492,23.40506,-1.11507,0.5858
-41.42878,-45.26257,172.62398,22.58566,1.67351,0.58494
-41.42878,-45.26257,161.79747,3.76428,-1.67351,0.5705
-41.40808,-45.24171,171.46588,22.58154,-1.11511,0.60339
-41.40808,-45.24171,166.46541,22.58154,-1.11511,0.60149
-41.40808,-45.24171,161.6483,13.38165,-1.11511,0.58535
-41.39154,-45.22504,189.48421,21.75114,0,0.61989
-41.39154,-45.22504,186.48393,21.75114,0,0.63475
-41.39154,-45.22504,183.9837,21.75114,0,0.64966
-41.37915,-45.21256,208.17892,17.58106,1.6736,0.69064
-41.37915,-45.21256,190.62648,20.09264,1.6736,0.60429
-41.37915,-45.21256,173.12404,20.09264,1.6736,0.55423
-41.37915,-45.21256,162.17252,2.51158,-1.6736,0.59309
-41.375,-45.20837,171.49921,20.92028,-1.11515,0.63535
-41.375,-45.20837,166.46542,20.92028,-1.11515,0.60845
-41.35847,-45.1917,189.51755,20.08897,0,0.66456
-41.35435,-45.18755,161.79747,3.76892,-3.3473,0.54202
-41.34193,-45.17503,171.54922,18.41992,-1.1152,0.67536
-41.32955,-45.16255,172.59897,23.87959,1.6737,0.58722
-41.3254,-45.15836,189.53423,19.26245,0,0.71529
-41.30886,-45.14169,171.56589,17.59225,-1.11524,0.70303
-41.29233,-45.12502,189.55089,18.43501,0,0.75948
-41.29233,-45.12502,166.51543,20.11092,0,0.61048
-41.2758,-45.10835,171.56589,17.60185,-1.11528,0.71284
-41.25927,-45.09168,189.55089,18.44506,0,0.79047
-41.25515,-45.08752,144.79511,8.80855,0,0.57306
-41.24275,-45.07501,171.56589,17.61144,-1.11533,0.71824
-41.23036,-45.06252,172.67398,20.14205,1.67389,0.55609
-41.22622,-45.05835,189.55089,18.45511,0,0.81072
-41.2097,-45.04168,189.56755,17.62103,-1.11537,0.82499
-41.2097,-45.04168,171.56589,17.62103,-1.11537,0.72714
-41.2097,-45.04168,184.06705,17.62103,-1.11537,0.78674
-41.2097,-45.04168,161.58163,16.78193,-1.11537,0.73495
-41.19317,-45.02501,166.53207,19.30447,0,0.72589
-41.18078,-45.0125,161.74747,6.29953,1.67399,0.5636
-41.17665,-45.00834,189.56755,17.63061,-1.11541,0.83417
-41.17665,-45.00834,171.56589,17.63061,-1.11541,0.74167
-41.14361,-44.97499,189.56755,17.64018,-1.11546,0.83825
-41.14361,-44.97499,171.56589,17.64018,-1.11546,0.75764
-41.14361,-44.97499,166.54877,16.80017,-1.11546,0.75796
-41.13122,-44.96249,208.27893,12.60931,1.67409,0.72386
-41.13122,-44.96249,190.67648,17.65304,1.67409,0.70829
-41.13122,-44.96249,173.14905,18.91397,1.67409,0.6241
-41.13122,-44.96249,172.67398,20.1749,1.67409,0.6332
-41.11058,-44.94166,189.56755,17.64974,-1.1155,0.83797
-41.11058,-44.94166,171.56589,17.64974,-1.1155,0.76901
-41.09406,-44.92499,166.54875,18.49522,0,0.77393
-41.08166,-44.91248,161.74747,6.30978,1.67418,0.62511
-41.08166,-44.91248,161.9725,12.61956,1.67418,0.62494
-41.07755,-44.90832,189.58421,16.81838,-1.11554,0.83521
-41.07755,-44.90832,171.56589,17.6593,-1.11554,0.77354
-41.04452,-44.87498,189.58421,16.82748,-1.11559,0.83206
-41.04452,-44.87498,171.56589,17.66885,-1.11559,0.77391
-41.03212,-44.86246,172.69898,18.9447,1.67428,0.68808
-41.0115,-44.84164,189.60089,15.99474,-1.11563,0.82862
-41.0115,-44.84164,171.58257,16.83657,-1.11563,0.77237
-41.0115,-44.84164,166.56541,17.6784,-1.11563,0.77583
-41.0115,-44.84164,184.08371,16.83657,-1.11563,0.79779
-41.0115,-44.84164,161.58163,16.83657,-1.11563,0.75878
-41.00736,-44.83746,144.7201,12.63492,0,0.6575
-41.00736,-44.83746,161.72246,7.58095,0,0.65878
-40.97848,-44.8083,189.60089,16.00337,-1.11567,0.82505
-40.97848,-44.8083,171.58257,16.84565,-1.11567,0.76958
-40.94548,-44.77496,189.60089,16.01199,-1.11571,0.8181
-40.94548,-44.77496,171.58257,16.85473,-1.11571,0.76152
-40.93308,-44.76243,172.74899,16.44532,1.67448,0.66669
-40.91247,-44.74162,189.61755,15.17742,-1.11576,0.80727
-40.91247,-44.74162,171.59923,16.02061,-1.11576,0.74663
-40.91247,-44.74162,186.60062,16.02061,-1.11576,0.78187
-40.91247,-44.74162,166.58209,16.8638,-1.11576,0.73434
-40.91247,-44.74162,166.54877,16.8638,-1.11576,0.75476
-40.88357,-44.71242,208.27893,12.66045,1.67457,0.66523
-40.88357,-44.71242,190.72649,15.19255,1.67457,0.70343
-40.88357,-44.71242,173.19905,16.45859,1.67457,0.59861
-40.88357,-44.71242,161.62244,12.66045,1.67457,0.66037
-40.87947,-44.70828,189.63422,14.34194,-1.1158,0.78971
-40.87947,-44.70828,171.59923,16.02922,-1.1158,0.72461
-40.84648,-44.67494,189.63422,14.34964,-1.11584,0.7661
-40.84648,-44.67494,171.61589,15.19373,-1.11584,0.69652
-40.83407,-44.66241,172.77399,15.20478,1.67467,0.60904
-40.81349,-44.6416,189.63422,14.35733,-1.11589,0.73915
-40.81349,-44.6416,171.61589,15.20188,-1.11589,0.66942
-40.81349,-44.6416,166.58209,16.89098,-1.11589,0.67662
-40.81349,-44.6416,184.08371,16.89098,-1.11589,0.76346
-40.81349,-44.6416,161.58163,16.89098,-1.11589,0.72939
-40.80933,-44.6374,161.77247,22.81634,3.34943,0.65758
-40.7805,-44.60826,189.63422,14.36502,-1.11593,0.71115
-40.7805,-44.60826,171.59923,16.05502,-1.11593,0.64855
-40.75985,-44.58739,161.42242,22.83466,3.34963,0.64619
-40.74752,-44.57492,189.61755,15.21816,-1.11597,0.68419
-40.74752,-44.57492,171.56589,17.75452,-1.11597,0.64138
-40.73512,-44.56238,144.6701,15.22921,1.67486,0.71481
-40.73512,-44.56238,172.77399,15.22921,1.67486,0.52823
-40.71455,-44.54158,189.60089,16.07219,-1.11602,0.66214
-40.71455,-44.54158,171.53255,19.45581,-1.11602,0.65004
-40.71455,-44.54158,186.56728,17.764,-1.11602,0.65734
-40.71455,-44.54158,166.51543,20.30171,-1.11602,0.65207
-40.68158,-44.50824,189.56755,17.77348,-1.11606,0.65035
-40.68158,-44.50824,171.51588,20.31254,-1.11606,0.66561
-40.68158,-44.50824,166.51543,18.61983,-1.11606,0.70714
-40.66093,-44.48736,208.30393,11.43563,0,0.5369
-40.66093,-44.48736,161.42242,22.87125,3.35001,0.66383
-40.64862,-44.4749,189.55089,18.62976,-1.1161,0.64785
-40.64862,-44.4749,171.49921,21.17018,-1.1161,0.67956
-40.63621,-44.46235,190.72649,15.25359,1.67506,0.71823
-40.63621,-44.46235,173.17405,17.79586,1.67506,0.59471
-40.63621,-44.46235,172.67398,20.33812,1.67506,0.56077
-40.61566,-44.44156,189.51755,20.33419,-1.11614,0.65168
-40.61566,-44.44156,171.48254,22.0287,-1.11614,0.68933
-40.61566,-44.44156,186.5006,21.18144,-1.11614,0.66667
-40.61566,-44.44156,166.46541,22.87596,-1.11614,0.68143
-40.61566,-44.44156,184.00037,21.18144,-1.11614,0.6962
-40.61566,-44.44156,161.43163,24.57047,-1.11614,0.70208
-40.58677,-44.41234,161.77247,22.89864,1.67515,0.66457
-40.58271,-44.40822,189.50089,21.1927,-1.11619,0.6588
-40.58271,-44.40822,171.46588,22.88812,-1.11619,0.69538
-40.56206,-44.38733,161.39742,24.18042,3.3504,0.67996
-40.54976,-44.37489,189.46754,22.90027,-1.11623,0.66889
-40.54976,-44.37489,171.4492,23.74843,-1.11623,0.70196
-40.53734,-44.36232,172.64898,21.64372,1.67525,0.63322
-40.51681,-44.34155,189.45087,23.76102,-1.11627,0.67958
-40.51681,-44.34155,171.43254,24.60963,-1.11627,0.71
-40.51681,-44.34155,186.43393,24.60963,-1.11627,0.71572
-40.51681,-44.34155,166.41541,25.45824,-1.11627,0.69346
-40.48793,-44.31231,144.52007,22.9351,1.67535,0.78305
-40.48793,-44.31231,161.42242,22.9351,1.67535,0.70945
-40.48387,-44.3082,189.41754,25.47172,-1.11632,0.69504
-40.48387,-44.3082,171.39922,26.32077,-1.11632,0.72028
-40.45094,-44.27487,189.40086,26.3347,-1.11636,0.71506
-40.45094,-44.27487,171.38254,27.1842,-1.11636,0.73074
-40.45094,-44.27487,166.38206,25.48519,-1.11636,0.76553
-40.43853,-44.2623,172.64898,21.67811,1.67544,0.68052
-40.41802,-44.24153,189.40086,26.34861,-1.1164,0.73755
-40.41802,-44.24153,171.38254,27.19856,-1.1164,0.73983
-40.41802,-44.24153,186.4006,26.34861,-1.1164,0.76816
-40.41802,-44.24153,166.38206,27.19856,-1.1164,0.72112
-40.41802,-44.24153,183.90036,26.34861,-1.1164,0.75383
-40.41802,-44.24153,161.36494,28.04852,-1.1164,0.78162
-40.38914,-44.21228,190.57647,22.97147,1.67554,0.71041
-40.38914,-44.21228,173.07404,22.97147,1.67554,0.66092
-40.38914,-44.21228,208.05389,24.24766,1.67554,0.57274
-40.38914,-44.21228,161.42242,22.97147,1.67554,0.71955
-40.38509,-44.20819,189.40086,26.36251,-1.11644,0.75862
-40.38509,-44.20819,171.38254,27.21291,-1.11644,0.75072
-40.35217,-44.17485,189.40086,26.3764,-1.11649,0.77778
-40.35217,-44.17485,171.38254,27.22725,-1.11649,0.76577
-40.33975,-44.16227,172.62398,22.98963,1.67564,0.68295
-40.33975,-44.16227,161.74747,24.26683,1.67564,0.58594
-40.31926,-44.14151,189.40086,26.39028,-1.11653,0.7939
-40.31926,-44.14151,171.38254,27.24158,-1.11653,0.7842
-40.31926,-44.14151,186.4006,26.39028,-1.11653,0.79381
-40.31926,-44.14151,166.3654,28.09288,-1.11653,0.76589
-40.28635,-44.10817,189.40086,26.40415,-1.11657,0.80603
-40.28635,-44.10817,171.38254,27.2559,-1.11657,0.80072
-40.25345,-44.07483,189.40086,26.41802,-1.11662,0.8134
-40.25345,-44.07483,171.38254,27.27021,-1.11662,0.81175
-40.24103,-44.06224,144.49507,24.3051,1.67583,0.82526
-40.24103,-44.06224,172.57397,25.58432,1.67583,0.71115
-40.24103,-44.06224,161.2724,30.70119,5.02748,0.73134
-40.22055,-44.04149,189.41754,25.57923,-1.11666,0.81802
-40.22055,-44.04149,171.36588,28.13715,-1.11666,0.81627
-40.22055,-44.04149,186.4006,26.43187,-1.11666,0.78799
-40.22055,-44.04149,166.3654,28.13715,-1.11666,0.80131
-40.22055,-44.04149,183.86702,28.13715,-1.11666,0.78167
-40.22055,-44.04149,161.3316,29.84243,-1.11666,0.83409
-40.22055,-44.04149,166.29874,29.84243,-1.11666,0.81406
-40.18766,-44.00815,189.41754,25.59262,-1.1167,0.8214
-40.18766,-44.00815,171.36588,28.15188,-1.1167,0.81599
-40.15477,-43.97481,189.4342,24.75247,-1.11674,0.82236
-40.15477,-43.97481,171.34921,29.02014,-1.11674,0.81218
-40.14235,-43.96221,208.00389,26.90575,1.67602,0.61896
-40.14235,-43.96221,190.50146,26.90575,1.67602,0.71809
-40.14235,-43.96221,172.94902,29.4682,1.67602,0.73755
-40.14235,-43.96221,172.47395,30.74942,1.67602,0.76842
-40.14235,-43.96221,161.2474,32.03065,5.02806,0.76764
-40.12189,-43.94147,171.34921,29.0353,-1.11679,0.80547
-40.12189,-43.94147,186.36726,28.18132,-1.11679,0.74988
-40.12189,-43.94147,166.33208,29.88928,-1.11679,0.79222
-40.09302,-43.9122,161.57244,33.33796,1.67612,0.57163
-40.08901,-43.90813,171.33253,29.90488,-1.11683,0.7955
-40.06837,-43.88719,161.22239,33.351,3.35233,0.79139
-40.05614,-43.87479,189.4342,24.79124,-1.11687,0.79838
-40.05614,-43.87479,171.31586,30.77533,-1.11687,0.78141
-40.04371,-43.86218,172.49895,29.51433,1.67621,0.78982
-40.02328,-43.84145,171.28253,32.50198,-1.11692,0.76698
-40.02328,-43.84145,186.28392,32.50198,-1.11692,0.68283
-40.02328,-43.84145,166.2654,33.35729,-1.11692,0.73574
-40.02328,-43.84145,183.76701,33.35729,-1.11692,0.66896
-40.02328,-43.84145,161.24826,34.21261,-1.11692,0.76316
-40.01906,-43.83718,144.47007,25.67465,0,0.81991
-39.99441,-43.81217,161.2474,32.10582,1.67631,0.79109
-39.99041,-43.80811,171.24919,34.23039,-1.11696,0.74931
-39.99041,-43.80811,166.19872,35.08615,-1.11696,0.70494
-39.95755,-43.77477,171.21587,35.96057,-1.117,0.71402
-39.94512,-43.76216,172.89901,32.13083,-1.67641,0.66356
-39.94512,-43.76216,172.44895,32.13083,1.67641,0.77759
-39.9247,-43.74143,189.40086,26.55609,-1.11704,0.67046
-39.9247,-43.74143,171.19919,36.83586,-1.11704,0.65843
-39.9247,-43.74143,186.21725,35.97922,-1.11704,0.60903
-39.9247,-43.74143,166.21539,35.97922,-1.11704,0.62118
-39.92048,-43.73715,208.00389,27.00039,0,0.6449
-39.92048,-43.73715,161.22239,33.42905,0,0.76931
-39.89584,-43.71214,190.47646,28.29711,1.6765,0.67786
-39.89584,-43.71214,172.49895,29.58334,-1.6765,0.72629
-39.89186,-43.70809,189.41754,25.71275,-1.11709,0.60398
-39.89186,-43.70809,171.19919,36.85494,-1.11709,0.59712
-39.85901,-43.67476,171.19919,36.874,-1.11713,0.54849
-39.84658,-43.66213,161.22239,33.46798,-1.6766,0.71597
-39.82618,-43.64141,171.18253,37.75103,-1.11717,0.52237
-39.82618,-43.64141,186.20058,36.89305,-1.11717,0.57396
-39.82618,-43.64141,166.18205,37.75103,-1.11717,0.53244
-39.82618,-43.64141,183.70033,36.89305,-1.11717,0.56872
-39.82618,-43.64141,161.19826,36.89305,-1.11717,0.61862
-39.79732,-43.61212,172.42395,33.4939,-1.67669,0.62138
-39.79732,-43.61211,161.2474,32.20567,-5.03008,0.63069
-39.79732,-43.61211,161.49743,37.35858,5.03008,0.51824
-39.79334,-43.60807,171.18253,37.7705,-1.11721,0.51746
-39.76052,-43.57474,171.18253,37.78997,-1.11726,0.52544
-39.76052,-43.57474,166.14873,37.78997,-1.11726,0.60337
-39.74808,-43.5621,144.29504,34.80901,1.67679,0.80466
-39.7277,-43.5414,171.18253,37.80941,-1.1173,0.53725
-39.7277,-43.5414,186.18391,37.80941,-1.1173,0.59216
-39.7277,-43.5414,166.18205,37.80941,-1.1173,0.53587
-39.69885,-43.51209,190.47646,28.38478,-1.67689,0.59222
-39.69488,-43.50806,171.16586,38.6886,-1.11734,0.55327
-39.64963,-43.46207,207.87887,33.57149,1.67698,0.67913
-39.64963,-43.46207,172.84901,34.8627,1.67698,0.57552
-39.64963,-43.46207,172.39894,34.8627,1.67698,0.54014
-39.64566,-43.45805,171.13251,40.4392,0,0.57265
-39.62926,-43.44138,183.68367,37.86768,-1.11743,0.61322
-39.62926,-43.44138,161.18159,37.86768,-1.11743,0.61746
-39.61286,-43.42471,171.13251,40.45992,0,0.59363
-39.61286,-43.42471,166.14871,39.59907,0,0.58765
-39.59646,-43.40804,186.15057,39.60921,1.11747,0.63947
-39.58006,-43.39137,171.13251,40.48063,0,0.61524
-39.56367,-43.3747,189.26752,33.59889,-1.11751,0.52342
-39.55122,-43.36205,172.39894,34.91626,1.67717,0.56072
-39.55122,-43.36205,161.12238,38.79585,5.03152,0.61203
-39.55122,-43.36205,161.49743,37.50265,5.03152,0.57834
-39.54727,-43.35803,171.14919,39.63959,0,0.63913
-39.53087,-43.34136,189.25085,34.47801,-1.11756,0.56933
-39.53087,-43.34136,166.13205,38.78776,-1.11756,0.64072
-39.51448,-43.32469,171.16586,38.79766,0,0.66656
-39.51448,-43.32469,186.18391,37.93549,0,0.68923
-39.51448,-43.32469,166.16537,38.79766,0,0.6503
-39.50203,-43.31203,144.24503,37.53137,1.67727,0.83351
-39.4817,-43.29135,171.18253,37.95483,0,0.68992
-39.46531,-43.27468,189.23419,35.376,1.11764,0.62381
-39.46531,-43.27468,171.19919,37.10166,-1.11764,0.70528
-39.45286,-43.26202,172.39894,34.96971,1.67737,0.59384
-39.45286,-43.26202,161.14738,37.56006,5.0321,0.65311
-39.44892,-43.25801,189.23419,35.38501,0,0.66919
-39.43253,-43.24134,189.25085,34.53074,-1.11768,0.70189
-39.43253,-43.24134,171.19919,37.12055,-1.11768,0.71442
-39.43253,-43.24134,186.21725,36.25728,-1.11768,0.73512
-39.43253,-43.24134,166.18205,37.98381,-1.11768,0.68699
-39.43253,-43.24134,183.70033,37.12055,-1.11768,0.69753
-39.43253,-43.24134,161.16492,38.84708,-1.11768,0.70955
-39.40369,-43.212,207.85387,34.99639,1.67746,0.75137
-39.40369,-43.212,172.824,36.29255,1.67746,0.57204
-39.40369,-43.212,190.25143,40.18104,1.67746,0.65727
-39.39976,-43.208,189.23419,35.412,-1.11773,0.72762
-39.39976,-43.208,171.21587,36.27571,-1.11773,0.71963
-39.36699,-43.17466,189.23419,35.42998,-1.11777,0.74416
-39.36699,-43.17466,171.21587,36.29412,-1.11777,0.72223
-39.35454,-43.16199,172.32394,38.91449,1.67756,0.61055
-39.35454,-43.16199,161.14738,37.61734,5.03267,0.67015
-39.33423,-43.14132,189.21751,36.31252,-1.11781,0.7542
-39.33423,-43.14132,171.21587,36.31252,-1.11781,0.72021
-39.33423,-43.14132,186.23392,35.44794,-1.11781,0.75897
-39.33423,-43.14132,166.18205,38.04169,-1.11781,0.68778
-39.3054,-43.11197,161.44743,40.24221,5.03296,0.6342
-39.30148,-43.10798,189.21751,36.33091,-1.11785,0.76259
-39.30148,-43.10798,171.19919,37.19593,-1.11785,0.71093
-39.28083,-43.08697,144.14502,42.85473,0,0.8629
-39.26872,-43.07464,189.20085,37.21475,-1.1179,0.76695
-39.26872,-43.07464,171.19919,37.21475,-1.1179,0.69478
-39.25627,-43.06196,172.52396,28.58065,1.67775,0.64603
-39.25627,-43.06196,161.12238,38.97362,5.03325,0.65865
-39.23598,-43.0413,189.21751,36.36765,-1.11794,0.76723
-39.23598,-43.0413,171.21587,36.36765,-1.11794,0.67305
-39.23598,-43.0413,186.26724,33.76996,-1.11794,0.75403
-39.23598,-43.0413,166.18205,38.09944,-1.11794,0.66223
-39.23598,-43.0413,183.75034,34.63586,-1.11794,0.73365
-39.23598,-43.0413,161.21494,36.36765,-1.11794,0.69036
-39.20324,-43.00797,189.31754,31.188,-1.11798,0.77606
-39.20324,-43.00797,171.29919,32.05433,-1.11798,0.65174
-39.18259,-42.98694,161.07237,41.61907,3.35579,0.64013
-39.1705,-42.97462,189.31754,31.20371,-1.11802,0.78356
-39.1705,-42.97462,171.31586,31.20371,-1.11802,0.639
-39.15804,-42.96194,207.85387,35.12935,1.67794,0.78622
-39.15804,-42.96194,172.799,37.73153,1.67794,0.64129
-39.15804,-42.96194,190.27643,39.03261,1.67794,0.71855
-39.15804,-42.96194,172.49895,29.925,1.67794,0.67212
-39.13777,-42.94128,189.30087,32.08662,-1.11807,0.77629
-39.13777,-42.94128,171.29919,32.08662,-1.11807,0.61498
-39.13777,-42.94128,186.30058,32.08662,-1.11807,0.71981
-39.13777,-42.94128,166.23206,35.55545,-1.11807,0.60634
-39.13349,-42.93693,161.17239,36.44418,0,0.6128
-39.10895,-42.91192,161.49743,37.75999,1.67804,0.58235
-39.10505,-42.90795,189.28419,32.97039,-1.11811,0.75651
-39.10505,-42.90795,171.28253,32.97039,-1.11811,0.57876
-39.0844,-42.88691,172.37394,36.47165,0,0.68582
-39.07233,-42.87461,189.26752,33.85502,-1.11815,0.73076
-39.07233,-42.87461,171.28253,32.98694,-1.11815,0.53215
-39.05986,-42.86191,144.27004,36.48538,-1.67813,0.8338
-39.03961,-42.84127,189.25085,34.74051,-1.11819,0.70155
-39.03961,-42.84127,186.28392,33.00348,-1.11819,0.64538
-39.03961,-42.84127,166.24873,34.74051,-1.11819,0.51468
-39.03961,-42.84127,183.78368,33.00348,-1.11819,0.66756
-39.03961,-42.84127,161.24826,34.74051,-1.11819,0.57181
-39.03532,-42.8369,161.17239,36.49909,0,0.58555
-39.0069,-42.80793,189.25085,34.7579,-1.11824,0.67262
-38.98625,-42.78688,172.37394,36.5265,0,0.65179
-38.97419,-42.77459,189.25085,34.77529,-1.11828,0.64518
-38.96172,-42.76188,161.17239,36.5402,-1.67832,0.52383
-38.94149,-42.74125,189.26752,33.92284,-1.11832,0.6219
-38.94149,-42.74125,186.31725,31.31339,-1.11832,0.57369
-38.9372,-42.73687,172.799,37.85938,0,0.5696
-38.9372,-42.73687,190.27643,39.16487,0,0.7421
-38.9372,-42.73687,207.75385,40.47037,0,0.81214
-38.91267,-42.71186,172.37394,36.56756,-1.67842,0.5441
-38.9088,-42.70791,189.28419,33.06952,-1.11836,0.60226
-38.8761,-42.67457,189.30087,32.21531,-1.11841,0.58402
-38.84342,-42.64123,189.30087,32.23134,-1.11845,0.57104
-38.84342,-42.64123,186.33392,30.48911,-1.11845,0.56279
-38.84342,-42.64123,183.83369,30.48911,-1.11845,0.60297
-38.84342,-42.64123,161.43163,25.2624,-1.11845,0.54637
-38.81074,-42.60789,189.31754,31.37581,-1.11849,0.57098
-38.7901,-42.58683,144.44506,27.47687,0,0.7785
-38.77806,-42.57455,189.3342,30.5194,-1.11853,0.58826
-38.77806,-42.57455,171.39922,27.03147,-1.11853,0.50563
-38.74539,-42.54121,189.35088,29.66212,-1.11857,0.617
-38.74539,-42.54121,171.41588,26.17246,-1.11857,0.56043
-38.74539,-42.54121,186.36726,28.7897,-1.11857,0.60929
-38.74539,-42.54121,166.41541,26.17246,-1.11857,0.52834
-38.71658,-42.51181,161.2974,30.12729,1.6788,0.56401
-38.71273,-42.50787,189.36754,28.80396,-1.11862,0.64193
-38.71273,-42.50787,171.43254,25.31257,-1.11862,0.59376
-38.69208,-42.4868,190.27643,39.31105,0,0.70889
-38.69208,-42.4868,207.75385,40.62142,0,0.81071
-38.68007,-42.47453,189.3842,27.94493,-1.11866,0.6609
-38.68007,-42.47453,171.43254,25.32509,-1.11866,0.61927
-38.64741,-42.44119,189.41754,26.21131,-1.1187,0.67456
-38.64741,-42.44119,171.43254,25.3376,-1.1187,0.64228
-38.64741,-42.44119,186.43393,25.3376,-1.1187,0.66624
-38.64741,-42.44119,166.44875,24.46389,-1.1187,0.58838
-38.64741,-42.44119,183.95036,24.46389,-1.1187,0.65544
-38.64741,-42.44119,161.46495,23.59018,-1.1187,0.61377
-38.61861,-42.41178,161.37241,26.23649,1.67899,0.62367
-38.61861,-42.41178,161.62245,31.48379,1.67899,0.5015
-38.61476,-42.40785,189.4342,25.3501,-1.11874,0.68461
-38.61476,-42.40785,171.4492,24.47596,-1.11874,0.66012
-38.58211,-42.37451,189.45087,24.48802,-1.11879,0.68522
-38.58211,-42.37451,171.4492,24.48802,-1.11879,0.66481
-38.56963,-42.36177,172.62398,23.6303,1.67908,0.56855
