"Pc_Latitude","Pg_Latitude","Longitude","u","v","correl"
-5.07688,-5.80107,138.24612,89.90011,-1.15711,0.82974
-5.07688,-5.80107,118.39429,81.83216,-1.15711,0.72694
-5.07688,-5.80107,127.32845,86.44242,-1.15711,0.83466
-5.07688,-5.80107,136.26262,91.05268,-1.15711,0.82883
-5.07688,-5.80107,129.06195,84.13729,-1.15711,0.87282
-5.07688,-5.80107,124.56153,88.74755,-1.15711,0.80631
-5.07688,-5.80107,187.83406,91.05268,-1.15711,0.81157
-5.07688,-5.80107,159.28142,87.58767,1.15701,0.76611
-5.07688,-5.80107,179.46661,88.74014,1.15701,0.86309
-5.07688,-5.80107,166.41541,92.19755,1.15701,0.8667
-5.07688,-5.80107,181.61681,89.89261,1.15701,0.87711
-5.07688,-5.80107,160.9149,87.58767,8.09906,0.84448
-5.07688,-5.80107,180.45004,106.02718,-5.78504,0.87361
-5.06227,-5.7844,182.48357,94.50493,0,0.86706
-5.06227,-5.7844,174.31615,92.19993,-2.31402,0.8296
-5.04766,-5.76773,99.77591,76.07325,1.15711,0.9037
-5.04766,-5.76773,121.6946,88.75213,-1.15711,0.81983
-5.04766,-5.76773,120.39449,84.14163,-1.15711,0.75815
-5.04766,-5.76773,129.06195,84.14163,-1.15711,0.86887
-5.04766,-5.76773,124.56153,88.75213,-1.15711,0.79677
-5.04766,-5.76773,139.92963,91.05738,-1.15711,0.84526
-5.04766,-5.76773,190.73433,91.05738,-1.15711,0.77362
-5.04766,-5.76773,187.83406,91.05738,-1.15711,0.79384
-5.04766,-5.76773,159.28142,87.59219,1.15702,0.7889
-5.04766,-5.76773,164.64857,87.59219,1.15702,0.65956
-5.04766,-5.76773,181.61681,89.89725,1.15702,0.86461
-5.04766,-5.76773,181.55016,89.89725,1.15702,0.87273
-5.03305,-5.75107,178.91656,92.21237,0,0.74957
-5.01844,-5.7344,121.6946,88.75668,-1.15712,0.81051
-5.01844,-5.7344,120.39449,84.14595,-1.15712,0.73917
-5.01844,-5.7344,129.04527,85.29863,-1.15712,0.86571
-5.01844,-5.7344,124.56153,88.75668,-1.15712,0.78845
-5.01844,-5.7344,117.19418,84.14595,-1.15712,0.72185
-5.01844,-5.7344,93.94203,69.17838,-1.15741,0.53208
-5.01844,-5.7344,187.81738,92.21473,-1.15712,0.77645
-5.01844,-5.7344,159.28142,87.59668,1.15702,0.80588
-5.01844,-5.7344,170.16576,86.4441,1.15702,0.74373
-5.01844,-5.7344,181.61681,89.90186,1.15702,0.85317
-5.01844,-5.7344,182.53357,91.05445,1.15702,0.85508
-5.01843,-5.73439,180.40004,109.49585,-8.09916,0.83754
-5.00383,-5.71773,174.29947,97.97248,0,0.88225
-4.98921,-5.70106,121.6946,88.76121,-1.15713,0.80242
-4.98921,-5.70106,120.39449,84.15024,-1.15713,0.72079
-4.98921,-5.70106,122.36133,88.76121,-1.15713,0.83072
-4.98921,-5.70106,109.22678,70.31732,-1.15713,0.62738
-4.98921,-5.70106,111.82703,81.84475,-1.15713,0.73367
-4.98921,-5.70106,129.04527,85.30298,-1.15713,0.86318
-4.98921,-5.70106,124.56153,88.76121,-1.15713,0.78213
-4.98921,-5.70106,96.07556,59.95766,1.15742,0.74149
-4.98921,-5.70106,186.96732,84.15024,1.15713,0.74631
-4.98921,-5.70106,159.28142,87.60115,1.15703,0.81809
-4.98921,-5.70106,159.56477,81.83792,1.15703,0.65393
-4.98921,-5.70106,164.88194,92.21174,1.15703,0.86011
-4.98921,-5.70106,181.63348,88.7538,1.15703,0.84378
-4.98921,-5.70105,160.89822,88.7538,5.78515,0.88224
-4.98921,-5.70106,182.55025,89.90645,1.15703,0.84524
-4.9746,-5.68439,193.96796,74.9302,2.31426,0.75669
-4.9746,-5.68439,164.7486,92.21408,2.31407,0.87489
-4.9746,-5.68439,174.34949,89.90873,-2.31407,0.77224
-4.95999,-5.66772,99.82591,72.62649,1.15713,0.86976
-4.95999,-5.66772,121.71127,87.61291,-1.15713,0.79614
-4.95999,-5.66772,120.41116,83.0017,-1.15713,0.70395
-4.95999,-5.66772,138.21278,92.22412,-1.15713,0.78336
-4.95999,-5.66772,129.04527,85.30731,-1.15713,0.86063
-4.95999,-5.66772,124.56153,88.76571,-1.15713,0.77803
-4.95999,-5.66772,96.99231,63.41997,-1.15742,0.67096
-4.95999,-5.66772,187.93407,84.15451,1.15713,0.76247
-4.95999,-5.66772,159.2981,86.45289,1.15704,0.82818
-4.95999,-5.66772,165.83202,93.36912,1.15704,0.86707
-4.95999,-5.66772,164.64857,87.60559,1.15704,0.6637
-4.95999,-5.66772,181.65015,87.60559,1.15704,0.83657
-4.95999,-5.66772,182.55025,89.911,1.15704,0.83753
-4.94538,-5.65105,124.86156,86.48396,-4.62971,0.50354
-4.93077,-5.63438,121.71127,87.61733,-1.15714,0.7912
-4.93077,-5.63438,120.42782,81.85303,-1.15714,0.68773
-4.93077,-5.63438,134.96249,88.77019,-1.15714,0.84483
-4.93077,-5.63438,129.04527,85.31161,-1.15714,0.85702
-4.93077,-5.63438,124.5782,87.61733,-1.15714,0.77565
-4.93077,-5.63438,178.94991,89.92305,-1.15714,0.65945
-4.93077,-5.63438,190.86768,81.85303,1.15714,0.74618
-4.93077,-5.63438,187.95074,83.00589,1.15714,0.75294
-4.93077,-5.63438,159.28142,87.61001,1.15705,0.83814
-4.93077,-5.63438,181.65015,87.61001,1.15705,0.83155
-4.93077,-5.63438,181.58348,87.61001,1.15705,0.83897
-4.93077,-5.63438,182.56689,88.76277,1.15705,0.83181
-4.90155,-5.60104,121.71127,87.62172,-1.15715,0.78613
-4.90155,-5.60104,120.44449,80.70421,-1.15715,0.67097
-4.90155,-5.60104,121.41125,83.01005,-1.15715,0.75552
-4.90155,-5.60104,133.81239,89.92755,-1.15715,0.8325
-4.90155,-5.60104,122.378,87.62172,-1.15715,0.82557
-4.90155,-5.60104,109.57681,69.17504,-1.15715,0.56599
-4.90155,-5.60104,118.41096,80.70421,-1.15715,0.78507
-4.90155,-5.60104,127.34512,85.31588,-1.15715,0.79668
-4.90155,-5.60104,136.24596,92.23339,-1.15715,0.78742
-4.90155,-5.60104,129.04527,85.31588,-1.15715,0.85083
-4.90155,-5.60104,124.5782,87.62172,-1.15715,0.7735
-4.90155,-5.60104,117.21085,83.01005,-1.15715,0.70291
-4.90155,-5.60104,99.87592,57.66031,1.15744,0.53249
-4.90155,-5.60104,99.69257,58.81352,1.15744,0.54318
-4.90155,-5.60104,96.02556,63.42634,-1.15744,0.77429
-4.90155,-5.60104,94.02538,63.42634,-1.15744,0.63163
-4.90155,-5.60104,206.51913,83.01005,1.15715,0.77752
-4.90155,-5.60104,187.98407,80.70421,1.15715,0.75018
-4.90155,-5.60104,159.28142,87.6144,1.15705,0.84204
-4.90155,-5.60104,170.39912,70.32209,1.15705,0.64057
-4.90155,-5.60104,173.4994,86.46158,1.15705,0.85462
-4.90155,-5.60104,181.66682,86.46158,1.15705,0.82829
-4.90155,-5.60104,160.88156,89.92004,3.47116,0.87427
-4.90155,-5.60104,182.58357,87.6144,1.15705,0.82766
-4.88694,-5.58437,110.91026,78.41998,-4.62977,0.50809
-4.87233,-5.5677,99.85925,70.33146,1.15716,0.82469
-4.87233,-5.5677,121.72794,86.47311,-1.15716,0.77915
-4.87233,-5.5677,111.84369,80.70823,-1.15716,0.72596
-4.87233,-5.5677,129.04527,85.32013,-1.15716,0.84013
-4.87233,-5.5677,124.5782,87.62608,-1.15716,0.76914
-4.87233,-5.5677,139.87962,94.54393,-1.15716,0.80199
-4.87233,-5.5677,188.00073,79.55526,1.15716,0.75766
-4.87233,-5.5677,159.26476,88.77164,1.15706,0.82942
-4.87233,-5.5677,159.69812,72.63135,1.15706,0.67125
-4.87233,-5.5677,164.76524,79.54862,1.15706,0.63747
-4.87233,-5.5677,181.66682,86.46589,1.15706,0.82499
-4.87233,-5.5677,182.60023,86.46589,1.15706,0.82384
-4.87233,-5.5677,174.36613,88.77164,-1.15706,0.69582
-4.85772,-5.55103,120.47783,78.40423,0,0.65227
-4.85772,-5.55103,124.46152,84.19034,-4.6298,0.56499
-4.85772,-5.55103,124.87823,85.34363,-4.6298,0.5854
-4.85772,-5.55103,122.0613,86.49692,-6.9447,0.5628
-4.85772,-5.55103,187.90073,70.3332,2.31432,0.63391
-4.85772,-5.55103,194.01797,71.48621,2.31432,0.75559
-4.85772,-5.55103,180.65005,92.23257,-2.31413,0.78489
-4.84311,-5.53436,121.72794,86.47739,-1.15716,0.76796
-4.84311,-5.53436,120.46116,79.5592,-1.15716,0.62891
-4.84311,-5.53436,138.21278,92.24255,-1.15716,0.72385
-4.84311,-5.53436,129.04527,85.32436,-1.15716,0.82284
-4.84311,-5.53436,124.5782,87.63042,-1.15716,0.76008
-4.84311,-5.53436,99.59254,65.73928,-1.15745,0.56362
-4.84311,-5.53436,96.34225,66.89261,-3.47236,0.75759
-4.84311,-5.53436,190.90102,79.5592,1.15716,0.76406
-4.84311,-5.53436,187.98407,80.71223,1.15716,0.77116
-4.84311,-5.53436,159.23141,91.08191,1.15707,0.80121
-4.84311,-5.53436,174.36613,93.38778,-1.15707,0.68612
-4.84311,-5.53436,181.66682,86.47017,1.15707,0.8196
-4.84311,-5.53436,182.60023,86.47017,1.15707,0.81833
-4.84311,-5.53436,181.65015,85.31723,1.15707,0.81362
-4.82851,-5.51769,122.0613,86.50119,-6.94474,0.62347
-4.8285,-5.51768,159.21474,92.23712,0,0.77465
-4.8285,-5.51768,164.84859,94.54305,0,0.79291
-4.8285,-5.51768,166.43208,91.08416,0,0.75862
-4.8285,-5.51768,160.83156,93.39008,0,0.8198
-4.8139,-5.50102,121.72794,86.48164,-1.15717,0.75084
-4.8139,-5.50102,120.46116,79.56311,-1.15717,0.60017
-4.8139,-5.50102,122.39466,86.48164,-1.15717,0.80357
-4.8139,-5.50102,129.04527,85.32856,-1.15717,0.79724
-4.8139,-5.50102,124.5782,87.63473,-1.15717,0.74452
-4.8139,-5.50102,99.65923,61.12901,-1.15746,0.61243
-4.8139,-5.50102,99.82591,61.12901,-1.15746,0.63806
-4.8139,-5.50102,102.92619,68.04927,-3.47238,0.54322
-4.8139,-5.50102,206.41911,89.94091,1.15717,0.78459
-4.8139,-5.50102,178.99991,86.48164,-1.15717,0.56093
-4.8139,-5.50102,186.95065,85.32856,-1.15717,0.64779
-4.8139,-5.50102,187.98407,80.7162,1.15717,0.77947
-4.8139,-5.50102,159.1814,94.54537,-1.15707,0.75312
-4.8139,-5.50102,164.78192,78.40348,-1.15707,0.55563
-4.8139,-5.50102,181.66682,86.47442,1.15707,0.81075
-4.8139,-5.50102,181.60014,86.47442,1.15707,0.80597
-4.8139,-5.50102,182.60023,86.47442,1.15707,0.80989
-4.8139,-5.50102,181.63348,86.47442,1.15707,0.80318
-4.79929,-5.48435,96.97565,64.59072,-2.31493,0.73999
-4.79929,-5.48435,110.91026,78.43159,-4.62986,0.62057
-4.79929,-5.48435,122.07797,85.35203,-6.94478,0.6565
-4.79929,-5.48435,187.95074,83.02441,0,0.77832
-4.79929,-5.48435,170.39912,70.33425,0,0.54187
-4.79929,-5.48435,181.65015,87.62956,0,0.79845
-4.79929,-5.48435,164.73192,93.39466,0,0.78272
-4.79929,-5.48435,174.36613,88.78258,-2.31415,0.59809
-4.79929,-5.48435,181.61682,87.62956,0,0.79
-4.78468,-5.46768,99.87592,69.1887,1.15718,0.74504
-4.78468,-5.46768,121.72794,86.48587,-1.15718,0.72753
-4.78468,-5.46768,120.47783,78.41386,-1.15718,0.56661
-4.78468,-5.46768,129.04527,85.33273,-1.15718,0.76263
-4.78468,-5.46768,124.5782,87.63902,-1.15718,0.72214
-4.78468,-5.46768,117.22752,81.87329,-1.15718,0.67289
-4.78468,-5.46768,96.04224,62.28543,-1.15747,0.74385
-4.78468,-5.46768,94.04205,62.28543,-1.15747,0.68849
-4.78468,-5.46768,187.90073,86.48587,-1.15718,0.77409
-4.78468,-5.46768,159.16473,95.70304,-1.15708,0.73571
-4.78468,-5.46768,165.79868,95.70304,-1.15708,0.77136
-4.78468,-5.46768,180.65005,92.2439,-3.47124,0.72566
-4.78468,-5.46768,182.60023,86.47865,1.15708,0.7987
-4.77007,-5.45101,124.8949,84.20273,-4.62988,0.60268
-4.77007,-5.45101,122.07797,85.35619,-6.94483,0.65865
-4.77007,-5.45101,193.88461,80.72211,0,0.75179
-4.77007,-5.45101,190.85101,83.02846,0,0.77824
-4.77007,-5.45101,181.65015,87.63383,0,0.78708
-4.77007,-5.45101,182.56689,88.78691,0,0.7889
-4.77007,-5.45101,181.61682,87.63383,0,0.7772
-4.75546,-5.43434,121.72794,86.49008,-1.15718,0.69936
-4.75546,-5.43434,120.47783,78.41767,-1.15718,0.52984
-4.75546,-5.43434,111.86036,79.57087,-1.15718,0.70434
-4.75546,-5.43434,129.04527,85.33688,-1.15718,0.71989
-4.75546,-5.43434,124.5782,87.64328,-1.15718,0.69448
-4.75546,-5.43434,187.90073,86.49008,-1.15718,0.77132
-4.75546,-5.43434,159.14807,96.8608,-1.15709,0.70048
-4.75546,-5.43434,181.61681,89.94217,-1.15709,0.77607
-4.75546,-5.43434,182.55025,89.94217,-1.15709,0.77923
-4.75546,-5.43434,181.58348,89.94217,-1.15709,0.76582
-4.74086,-5.41767,124.47819,83.05329,-4.62991,0.58354
-4.74086,-5.41767,206.31911,96.87123,0,0.78918
-4.74086,-5.41767,160.79823,95.71001,-2.31418,0.68069
-4.74085,-5.41767,122.09464,84.20681,-6.94487,0.63462
-4.72625,-5.401,121.72794,86.49426,-1.15719,0.66893
-4.72625,-5.401,122.378,87.64751,-1.15719,0.7345
-4.72625,-5.401,138.19614,93.4138,-1.15719,0.62277
-4.72625,-5.401,118.41096,80.72797,-1.15719,0.81841
-4.72625,-5.401,127.37846,83.03449,-1.15719,0.70411
-4.72625,-5.401,136.2793,89.95403,-1.15719,0.6526
-4.72625,-5.401,129.04527,85.341,-1.15719,0.67167
-4.72625,-5.401,124.5782,87.64751,-1.15719,0.66457
-4.72625,-5.401,187.90073,86.49426,-1.15719,0.7624
-4.72625,-5.401,181.61681,89.94652,-1.15709,0.76452
-4.72625,-5.401,182.56689,88.79336,-1.15709,0.7695
-4.72625,-5.401,174.34949,89.94652,-3.47128,0.51446
-4.72625,-5.401,181.60014,88.79336,-1.15709,0.75298
-4.71164,-5.38433,99.84258,71.50364,0,0.61463
-4.71164,-5.38433,110.91026,78.443,-4.62994,0.65751
-4.71164,-5.38433,122.09464,84.21086,-6.94491,0.5926
-4.71164,-5.38433,181.61681,85.33593,0,0.7662
-4.69703,-5.36766,121.71127,87.65172,-1.1572,0.63958
-4.69703,-5.36766,130.61209,85.3451,-1.1572,0.81757
-4.69703,-5.36766,121.39458,84.19179,-1.1572,0.66894
-4.69703,-5.36766,133.81239,89.95835,-1.1572,0.71824
-4.69703,-5.36766,129.02863,86.49841,-1.1572,0.62194
-4.69703,-5.36766,124.5782,87.65172,-1.1572,0.63599
-4.69703,-5.36766,139.86295,95.72491,-1.1572,0.68878
-4.69703,-5.36766,99.84258,59.98726,-1.15749,0.69305
-4.69703,-5.36766,99.65923,61.14086,-1.15749,0.62865
-4.69703,-5.36766,104.12631,63.44806,-1.15749,0.57535
-4.69703,-5.36766,179.18326,73.81198,-1.1572,0.54007
-4.69703,-5.36766,190.81767,85.3451,-1.1572,0.77222
-4.69703,-5.36766,187.90073,86.49841,-1.1572,0.74905
-4.69703,-5.36766,181.63348,88.79762,-1.1571,0.75131
-4.69703,-5.36766,182.58357,87.6444,-1.1571,0.75801
-4.69703,-5.36766,181.61682,87.6444,-1.1571,0.73839
-4.68243,-5.35099,122.09464,84.2149,-6.94495,0.54328
-4.68243,-5.35099,193.85127,83.04046,-2.3144,0.74037
-4.68243,-5.35099,184.80045,68.04136,0,0.66476
-4.66782,-5.33432,121.71127,87.6559,-1.15721,0.61419
-4.66782,-5.33432,129.02863,86.50254,-1.15721,0.57517
-4.66782,-5.33432,124.5782,87.6559,-1.15721,0.61176
-4.66782,-5.33432,117.26086,79.58233,-1.15721,0.61089
-4.66782,-5.33432,96.14224,55.3755,-1.1575,0.74863
-4.66782,-5.33432,94.09206,58.83647,-1.1575,0.75289
-4.66782,-5.33432,187.9174,85.34917,-1.15721,0.73406
-4.66782,-5.33432,164.84859,94.56821,-1.15711,0.60348
-4.65321,-5.31765,96.95897,65.75996,-4.62999,0.81052
-4.65321,-5.31765,102.92619,68.06733,-4.62999,0.64783
-4.6386,-5.30098,121.71127,87.66006,-1.15721,0.5944
-4.6386,-5.30098,122.378,87.66006,-1.15721,0.66059
-4.6386,-5.30098,111.9437,73.819,-1.15721,0.6812
-4.6386,-5.30098,129.02863,86.50664,-1.15721,0.5345
-4.6386,-5.30098,124.5782,87.66006,-1.15721,0.59349
-4.6386,-5.30098,187.93407,84.1998,-1.15721,0.72169
-4.6386,-5.30098,181.80016,77.27281,1.15712,0.74081
-4.6386,-5.30098,182.85027,69.19953,1.15712,0.75299
-4.624,-5.28431,99.80923,73.82074,0,0.51252
-4.624,-5.28431,110.87693,80.76167,-4.63002,0.64889
-4.624,-5.28431,124.46152,84.22288,-4.63002,0.50364
-4.60939,-5.26764,121.6946,88.81767,-1.15722,0.58066
-4.60939,-5.26764,138.19614,93.43157,-1.15722,0.5067
-4.60939,-5.26764,129.02863,86.51071,-1.15722,0.50196
-4.60939,-5.26764,124.56153,88.81767,-1.15722,0.58146
-4.60939,-5.26764,187.90073,70.36205,1.15722,0.68564
-4.60939,-5.26764,187.01732,80.74333,-1.15722,0.623
-4.60939,-5.26764,190.88434,80.74333,-1.15722,0.76155
-4.60939,-5.26764,187.96741,81.89681,-1.15722,0.71705
-4.60939,-5.26764,159.31474,85.35011,1.15712,0.50266
-4.60939,-5.26764,181.81683,76.12307,1.15712,0.74281
-4.60939,-5.26764,181.00009,68.04941,3.47137,0.68753
-4.60939,-5.26764,182.8336,70.35617,1.15712,0.75842
-4.60939,-5.26764,164.73192,93.42377,-1.15712,0.56959
-4.58018,-5.2343,121.6946,88.82182,-1.15723,0.57305
-4.58018,-5.2343,134.94582,89.97535,-1.15723,0.71703
-4.58018,-5.2343,124.56153,88.82182,-1.15723,0.57514
-4.58018,-5.2343,99.82591,49.61423,-1.15752,0.65166
-4.58018,-5.2343,99.85924,58.84478,-1.15752,0.7314
-4.58018,-5.2343,179.34995,62.29063,-1.15723,0.5867
-4.58018,-5.2343,159.31474,85.35411,1.15713,0.53479
-4.58018,-5.2343,165.79868,95.73501,-1.15713,0.56128
-4.58018,-5.2343,179.6833,73.81977,-1.15713,0.65214
-4.58018,-5.2343,166.46542,88.81441,-1.15713,0.52146
-4.58018,-5.2343,181.8335,74.9732,1.15713,0.74767
-4.58018,-5.2343,181.75015,76.12664,1.15713,0.74827
-4.58018,-5.2343,182.81693,71.5129,1.15713,0.76592
-4.56558,-5.21763,96.35893,65.76923,-4.63008,0.77121
-4.56558,-5.21763,160.93156,86.50956,2.31426,0.56485
-4.56558,-5.21763,174.58282,73.82149,2.31426,0.52154
-4.55097,-5.20097,121.6946,88.82596,-1.15723,0.57031
-4.55097,-5.20097,122.36133,88.82596,-1.15723,0.61464
-4.55097,-5.20097,109.46014,77.29012,-1.15723,0.50388
-4.55097,-5.20097,118.42764,79.59729,-1.15723,0.73629
-4.55097,-5.20097,136.29594,88.82596,-1.15723,0.55347
-4.55097,-5.20097,124.56153,88.82596,-1.15723,0.57316
-4.55097,-5.20097,117.26086,79.59729,-1.15723,0.55262
-4.55097,-5.20097,96.19225,51.92428,-1.15752,0.7933
-4.55097,-5.20097,94.15872,54.23203,-1.15752,0.8121
-4.55097,-5.20097,188.13409,70.36861,1.15723,0.7357
-4.55097,-5.20097,159.31474,85.35808,1.15714,0.57203
-4.55097,-5.20097,181.8335,74.97669,1.15714,0.7531
-4.55097,-5.20097,182.80026,72.66971,1.15714,0.77181
-4.53637,-5.1843,194.01797,71.52385,0,0.72847
-4.53637,-5.1843,180.96677,70.36437,2.31428,0.69351
-4.53637,-5.1843,182.78358,73.82491,0,0.77537
-4.53636,-5.18429,110.82693,84.23467,-4.6301,0.63612
-4.52176,-5.16763,111.9437,73.83278,-1.15724,0.64717
-4.52176,-5.16763,124.56153,88.83006,-1.15724,0.57489
-4.52176,-5.16763,90.84175,110.77692,1.15753,0.51353
-4.52176,-5.16763,188.13409,70.37187,1.15724,0.74835
-4.52176,-5.16763,159.31474,85.36202,1.15714,0.59798
-4.52176,-5.16763,181.8335,74.98015,1.15714,0.75624
-4.52176,-5.16763,182.76692,74.98015,-1.15714,0.77618
-4.50716,-5.15096,121.6946,88.8321,0,0.57245
-4.50716,-5.15096,206.45245,87.67844,-2.31448,0.75649
-4.50716,-5.15096,191.03436,70.37348,0,0.7764
-4.50716,-5.15096,181.81683,76.13545,0,0.75991
-4.50715,-5.15095,122.69469,42.69625,-6.94519,0.5006
-4.49255,-5.13428,121.3279,88.83414,-1.15725,0.53909
-4.49255,-5.13428,124.54487,89.98783,-1.15725,0.58019
-4.49255,-5.13428,139.96297,88.83414,1.15725,0.59915
-4.49255,-5.13428,104.07631,66.9308,-1.15754,0.5805
-4.49255,-5.13428,159.31474,85.36594,1.15715,0.60692
-4.49255,-5.13428,174.64951,73.83,-1.15715,0.50899
-4.49255,-5.13428,173.54939,83.05875,-1.15715,0.65385
-4.49255,-5.13428,181.78349,78.44438,-1.15715,0.76243
-4.49255,-5.13428,181.70016,79.59797,-1.15715,0.75252
-4.49255,-5.13428,182.75024,76.13719,-1.15715,0.77737
-4.49255,-5.13428,174.53284,77.29078,1.15715,0.56448
-4.47795,-5.11761,122.67802,43.85221,-6.94523,0.50789
-4.47795,-5.11761,102.94286,66.93232,-4.63016,0.59848
-4.47795,-5.11761,96.94231,66.93232,-4.63016,0.79465
-4.47795,-5.11761,180.91676,73.83169,0,0.69708
-4.46334,-5.10094,121.6946,88.83819,1.15725,0.58408
-4.46334,-5.10094,133.84573,87.68445,1.15725,0.62176
-4.46334,-5.10094,138.24612,89.99194,1.15725,0.54263
-4.46334,-5.10094,99.89258,56.54756,-1.15754,0.73094
-4.46334,-5.10094,99.69257,58.85563,-1.15754,0.65171
-4.46334,-5.10094,179.24992,69.22457,-1.15725,0.59426
-4.46334,-5.10094,188.11742,71.53205,-1.15725,0.75748
-4.46334,-5.10094,159.33142,84.21619,1.15716,0.61582
-4.46334,-5.10094,164.98193,85.36984,1.15716,0.52422
-4.46334,-5.10094,181.76683,79.6016,-1.15716,0.76376
-4.46334,-5.10094,182.7336,77.29431,-1.15716,0.7766
-4.44874,-5.08427,110.77692,87.70841,-4.63018,0.63513
-4.44874,-5.08427,122.0113,90.01653,-6.94527,0.53676
-4.44874,-5.08427,160.98158,83.06443,2.31432,0.60024
-4.43413,-5.0676,121.6946,88.84222,1.15726,0.6006
-4.43413,-5.0676,122.41133,85.38083,1.15726,0.63152
-4.43413,-5.0676,124.56153,88.84222,1.15726,0.59103
-4.43413,-5.0676,117.21085,83.07324,-1.15726,0.5167
-4.43413,-5.0676,96.17558,53.08787,-1.15755,0.77371
-4.43413,-5.0676,94.1754,53.08787,-1.15755,0.82455
-4.43413,-5.0676,194.03464,70.3815,-1.15726,0.72976
-4.43413,-5.0676,191.01768,71.53529,-1.15726,0.75869
-4.43413,-5.0676,188.11742,71.53529,-1.15726,0.74682
-4.43413,-5.0676,159.33142,84.22001,1.15716,0.64698
-4.43413,-5.0676,184.70044,74.99042,-1.15716,0.69213
-4.43413,-5.0676,170.41579,69.22192,1.15716,0.53157
-4.43413,-5.0676,181.76683,79.60521,-1.15716,0.76268
-4.43413,-5.0676,182.71692,78.45151,-1.15716,0.77467
-4.41953,-5.05094,121.99463,91.1747,-6.94531,0.56647
-4.41953,-5.05093,206.5858,78.45983,-2.31452,0.73034
-4.41953,-5.05093,174.4995,79.60701,0,0.61804
-4.40493,-5.03426,121.71127,87.69237,1.15727,0.61931
-4.40493,-5.03426,111.9437,73.84621,-1.15727,0.53623
-4.40493,-5.03426,129.02863,86.53852,1.15727,0.51482
-4.40493,-5.03426,124.56153,88.84622,1.15727,0.60891
-4.40493,-5.03426,188.11742,71.53851,-1.15727,0.72091
-4.40493,-5.03426,159.36476,81.9163,1.15717,0.70372
-4.40493,-5.03426,159.58144,80.76254,1.15717,0.56349
-4.40493,-5.03426,181.75015,80.76254,-1.15717,0.75981
-4.40493,-5.03426,180.8334,79.60879,-1.15717,0.67666
-4.39033,-5.0176,124.36151,91.1788,-4.63023,0.50343
-4.39033,-5.0176,121.97796,92.33296,-6.94535,0.57895
-4.39032,-5.01759,187.75072,80.7711,-2.31454,0.60049
-4.39032,-5.01759,187.15067,71.54012,0,0.57133
-4.37572,-5.00092,121.71127,87.69629,1.15727,0.63751
-4.37572,-5.00092,118.39429,81.9268,-1.15727,0.58116
-4.37572,-5.00092,127.34512,85.3885,-1.15727,0.50189
-4.37572,-5.00092,136.2793,90.00409,-1.15727,0.63527
-4.37572,-5.00092,129.02863,86.54239,1.15727,0.54827
-4.37572,-5.00092,124.56153,88.85019,1.15727,0.62608
-4.37572,-5.00092,188.10075,72.69561,-1.15727,0.68596
-4.37572,-5.00092,159.38142,80.76616,1.15718,0.75929
-4.37572,-5.00092,181.75015,80.76616,-1.15718,0.75344
-4.37572,-5.00092,181.70016,79.61235,-1.15718,0.74435
-4.36112,-4.98426,110.71025,92.33707,-4.63026,0.6257
-4.36112,-4.98426,121.94463,94.6455,-6.94539,0.57318
-4.34651,-4.96759,121.71127,87.70019,1.15728,0.65191
-4.34651,-4.96759,122.39466,86.54624,1.15728,0.69111
-4.34651,-4.96759,138.2628,88.85414,1.15728,0.64755
-4.34651,-4.96759,129.01195,87.70019,1.15728,0.57532
-4.34651,-4.96759,124.56153,88.85414,1.15728,0.63913
-4.34651,-4.96759,99.94258,53.09499,-1.15757,0.68438
-4.34651,-4.96759,179.14993,76.16069,-1.15728,0.60022
-4.34651,-4.96759,190.96768,75.00674,-1.15728,0.68478
-4.34651,-4.96759,188.00073,79.62254,-1.15728,0.65969
-4.34651,-4.96759,159.39809,79.61589,1.15718,0.78985
-4.34651,-4.96759,165.96536,84.2313,1.15718,0.55498
-4.34651,-4.96759,164.7486,80.76974,1.15718,0.55424
-4.34651,-4.96759,181.75015,80.76974,-1.15718,0.74236
-4.34651,-4.96759,164.93195,79.61589,3.47154,0.58169
-4.33191,-4.95092,121.91129,96.95822,-6.94543,0.56034
-4.33191,-4.95092,206.60246,77.31635,-2.31456,0.67874
-4.33191,-4.95092,193.90128,79.6243,-2.31456,0.63862
-4.33191,-4.95092,161.03159,79.61765,2.31437,0.66531
-4.31731,-4.93425,121.71127,87.70406,1.15728,0.65966
-4.31731,-4.93425,120.47783,78.47205,1.15728,0.50522
-4.31731,-4.93425,130.59541,86.55006,-1.15728,0.52066
-4.31731,-4.93425,129.01195,87.70406,1.15728,0.58987
-4.31731,-4.93425,124.56153,88.85806,1.15728,0.64479
-4.31731,-4.93425,139.99631,86.55006,1.15728,0.71362
-4.31731,-4.93425,94.1754,53.09734,-1.15757,0.74971
-4.31731,-4.93425,96.15891,54.25163,-1.15757,0.6745
-4.31731,-4.93425,187.98407,80.78005,-1.15728,0.64687
-4.31731,-4.93425,159.39809,79.6194,1.15719,0.79919
-4.31731,-4.93425,179.6333,77.31159,-1.15719,0.66389
-4.31731,-4.93425,170.41579,69.23426,1.15719,0.57859
-4.30271,-4.91758,128.99529,88.86001,0,0.59365
-4.30271,-4.91758,102.95953,65.79597,-4.63031,0.55884
-4.30271,-4.91758,96.82562,75.03049,-4.63031,0.67942
-4.30271,-4.91758,92.10854,117.74016,-6.94547,0.6769
-4.30271,-4.91758,174.58282,78.46722,0,0.63024
-4.30271,-4.91758,174.61617,71.54364,2.31438,0.66321
